0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030378401,0.09034507,0.16981512,0.019070437,0.1830293,-0.011770915,-0.21280159,-0.12643796,0.008386211,0.080147974,-0.0928923,-0.13450001,0.2173953,-0.058120605,0.09999704,-0.053575516
0.02054219,0.06833123,0.0014150909,0.08633222,-0.023347562,-0.13191791,0.05204875,-0.008131476,-0.088114336,0.05627355,-0.052013867,-0.24549069,0.042999785,-0.06823164,0.038160108,-0.0854593
-0.04768418,-0.010955861,0.08307083,0.05998889,0.05504081,0.04353105,0.0691325,0.1852463,0.014573326,-0.050660897,0.0114390515,-0.020586053,0.020283688,0.13660178,-0.091927804,0.09577078
-0.08425132,-0.14055029,0.047545902,0.05518198,-0.22769153,-0.10224505,0.027812585,0.054551035,0.041546598,-0.20119765,-0.040134218,-0.03420393,0.13257109,-0.16647291,-0.340154,-0.07884231
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04649272,-0.2166996,-0.20625408,0.005966708,-0.09669197,-0.030226493,0.124836326,-0.0025598805,0.19693035,-0.066789046,-0.05639923,0.035337783,0.026207998,0.058695894,-0.081471644,0.103475355
-0.057412695,-0.026277157,-0.27047873,-0.08784432,-0.09149142,0.037739005,-0.05874806,0.04583209,0.014286884,0.027620433,0.13476317,-0.037623387,-0.08064593,0.07092894,-0.118131,-0.08537502
0.0343855,-0.082410865,-0.18648525,-0.09897905,0.013852499,-0.08253407,0.0941463,-0.10536639,-0.009623292,0.10760505,0.09488967,0.04119546,0.03686961,-0.007875407,-0.035362694,0.07232312
0.081669874,0.08214099,-0.080822885,-0.029534483,0.053561646,-0.11320374,0.024381777,0.06939211,0.041780885,-0.014594898,-0.02452686,-0.03358684,-0.10620201,-0.062384866,0.10810215,0.17189637
0.10644289,0.12202164,-0.050057307,-0.064518124,0.022518057,-0.09877805,-0.06599843,0.1913582,-0.0075574713,0.013171207,-0.055729095,0.15370362,0.12619402,0.10060795,0.16129524,-0.013385627
-0.03909015,0.0061505986,0.13931772,-0.054890048,0.20626326,0.1559272,0.042855717,0.019440515,-0.13305414,-0.093551956,-0.08523086,-0.03124277,-0.10731496,0.049465377,-0.03851141,-0.0044170055
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012728388,0.074122846,0.030507933,0.07091425,-0.17402183,-0.04082057,-0.12157463,-0.1695983,0.0024966542,0.083342105,-0.09441833,0.081922546,0.09807808,0.06705286,-0.11116968,-0.0016468995
0.2339302,0.0007343805,-0.029292466,0.14565949,0.025772203,0.06442544,0.124194466,0.22459508,0.033862706,-0.045596685,-0.09921405,0.09162532,-0.008987643,0.105468616,0.19003585,-0.0008814733
